ensembl_gene_id	uniprot_gn_id	status
ENSG00000152292	A0A494C1I8	unreviewed
ENSG00000133315	Q9BQ69	reviewed
ENSG00000131398	Q14003	reviewed
ENSG00000131398	E9PQY4	unreviewed
ENSG00000131398	E7ETH1	unreviewed
ENSG00000131398	A0A590UJ62	unreviewed
ENSG00000131408	P55055	reviewed
ENSG00000131408	M0R1V8	unreviewed
ENSG00000131408	M0R2F9	unreviewed
ENSG00000131408	M0QZF5	unreviewed
ENSG00000131408	M0R3A7	unreviewed
ENSG00000131408	M0QYE6	unreviewed
ENSG00000131408	M0R229	unreviewed
ENSG00000131408	M0R0K3	unreviewed
ENSG00000168439	P31948	reviewed
ENSG00000168439	V9HW72	unreviewed
ENSG00000168439	F5GXD8	unreviewed
ENSG00000168439	H0YGI8	unreviewed
ENSG00000168439	F5H783	unreviewed
ENSG00000164488	Q5SW24	reviewed
ENSG00000168906	P31153	reviewed
ENSG00000112562	Q9H3U7	reviewed
ENSG00000112562	A0A087WTM0	unreviewed
ENSG00000112562	H0Y3J4	unreviewed
ENSG00000112562	H0Y5I1	unreviewed
ENSG00000115486	P38435	reviewed
ENSG00000115486	F8WB98	unreviewed
ENSG00000115486	F8WCF0	unreviewed
ENSG00000115486	F8WDU9	unreviewed
ENSG00000285708	Q548T7	unreviewed
ENSG00000255150	Q8N140	reviewed
ENSG00000186340	P35442	reviewed
ENSG00000186340	Q5RI53	unreviewed
ENSG00000186340	A0A3B3ITK0	unreviewed
ENSG00000171310	Q9NPF2	reviewed
ENSG00000171310	F8VRG6	unreviewed
ENSG00000171310	F8VXK3	unreviewed
ENSG00000171310	A0A024RBL0	unreviewed
ENSG00000171310	F8VXK7	unreviewed
ENSG00000163412	Q8N5X7	reviewed
ENSG00000163412	C9JUY2	unreviewed
ENSG00000163412	C9J7Z6	unreviewed
ENSG00000163412	C9J6E5	unreviewed
ENSG00000136052	Q96JW4	reviewed
ENSG00000136052	C9JCR2	unreviewed
ENSG00000136052	C9JIL4	unreviewed
ENSG00000136052	C9JDQ2	unreviewed
ENSG00000136052	C9JYJ7	unreviewed
ENSG00000136052	C9JKF2	unreviewed
ENSG00000136052	C9JA64	unreviewed
ENSG00000149781	Q86UX7	reviewed
ENSG00000149781	F5H3I6	unreviewed
ENSG00000149781	F5H1C6	unreviewed
ENSG00000149781	H0YFT5	unreviewed
ENSG00000151131	Q8N5I9	reviewed
ENSG00000151131	A0A087WT30	unreviewed
ENSG00000151131	J3KN91	unreviewed
ENSG00000170837	Q9NS67	reviewed
ENSG00000170837	F1DAM3	unreviewed
ENSG00000163421	Q9HC23	reviewed
ENSG00000136010	Q3SY69	reviewed
ENSG00000136010	A0A494C1M4	unreviewed
ENSG00000118640	Q9BV40	reviewed
ENSG00000118640	B8ZZT4	unreviewed
ENSG00000118640	C9JXZ5	unreviewed
ENSG00000184465	A0A3B3IT90	unreviewed
ENSG00000184465	B4DDD4	unreviewed
ENSG00000184465	A0A3B3ITF5	unreviewed
ENSG00000184465	F8VUY7	unreviewed
ENSG00000184465	A0A3B3IRT0	unreviewed
ENSG00000184465	A0A3B3IS64	unreviewed
ENSG00000184465	A0A3B3ISN9	unreviewed
ENSG00000149743	Q86TN4	reviewed
ENSG00000149743	F5H1K3	unreviewed
ENSG00000149743	A0A024R5C2	unreviewed
ENSG00000149743	F5H6B6	unreviewed
ENSG00000149743	F5H8A0	unreviewed
ENSG00000131400	O96009	reviewed
ENSG00000131400	A0A0B4J2A8	unreviewed
ENSG00000131400	M0QXC5	unreviewed
ENSG00000168899	O95183	reviewed
ENSG00000168899	Q6FG93	unreviewed
ENSG00000136051	Q2M389	reviewed
ENSG00000136051	F8VQX3	unreviewed
ENSG00000136051	F8VYH7	unreviewed
ENSG00000136051	F8W1W1	unreviewed
ENSG00000136051	F8VNZ5	unreviewed
ENSG00000136051	A0A087X256	unreviewed
ENSG00000136051	R4GMM5	unreviewed
ENSG00000168894	Q9P0P0	reviewed
ENSG00000168894	F8WBU5	unreviewed
ENSG00000168894	C9J1C6	unreviewed
ENSG00000168894	C9J391	unreviewed
ENSG00000163602	Q8N488	reviewed
ENSG00000062822	P28340	reviewed
ENSG00000062822	A0A024R4F4	unreviewed
ENSG00000062822	A0A087WYJ2	unreviewed
ENSG00000062822	M0R2B7	unreviewed
ENSG00000062822	M0QZR8	unreviewed
ENSG00000062822	M0R2J2	unreviewed
ENSG00000062822	A0A2R8Y7K6	unreviewed
ENSG00000168890	Q86TG1	reviewed
ENSG00000168890	F2Z311	unreviewed
ENSG00000168890	F8VVL7	unreviewed
ENSG00000168890	C9JN48	unreviewed
ENSG00000144736	Q6PI26	reviewed
ENSG00000144736	F8WDZ9	unreviewed
ENSG00000144736	C9J6N3	unreviewed
ENSG00000144736	F8WBC6	unreviewed
ENSG00000149761	Q9BRQ3	reviewed
ENSG00000149761	G3V1M6	unreviewed
ENSG00000149761	J3KQJ3	unreviewed
ENSG00000149761	F5H1N0	unreviewed
ENSG00000149761	H0YGG2	unreviewed
ENSG00000185127	Q7Z4R8	reviewed
ENSG00000130024	Q8WUB8	reviewed
ENSG00000130024	S5FZ81	unreviewed
ENSG00000172986	A0PJZ3	reviewed
ENSG00000172986	C9J3Q6	unreviewed
ENSG00000172986	C9JND4	unreviewed
ENSG00000163605	Q9NY27	reviewed
ENSG00000163605	C9IZF4	unreviewed
ENSG00000163605	F8WDK3	unreviewed
ENSG00000163605	F8WCA1	unreviewed
ENSG00000163605	C9IZ04	unreviewed
ENSG00000110011	Q9NNZ3	reviewed
ENSG00000110011	Q96FY5	unreviewed
ENSG00000110011	G3V1T1	unreviewed
ENSG00000110011	J3KNJ8	unreviewed
ENSG00000184786	Q8IZS6	reviewed
ENSG00000255423	Q6P2I7	reviewed
ENSG00000136044	Q8NEU8	reviewed
ENSG00000136044	F8VS86	unreviewed
ENSG00000136044	F8VXB0	unreviewed
ENSG00000136044	F8VR68	unreviewed
ENSG00000136044	F8W124	unreviewed
ENSG00000136044	H0YH86	unreviewed
ENSG00000136044	F8VWV2	unreviewed
ENSG00000168883	Q53GS9	reviewed
ENSG00000168883	C9J0X5	unreviewed
ENSG00000168883	B9A018	unreviewed
ENSG00000168883	F8WC91	unreviewed
ENSG00000168883	A0A087WW31	unreviewed
ENSG00000168883	C9JIU2	unreviewed
ENSG00000168883	A0A087X1B2	unreviewed
ENSG00000130023	Q5T6L9	reviewed
ENSG00000130023	K7EMW5	unreviewed
ENSG00000130023	K7ERF7	unreviewed
ENSG00000130023	K7EME8	unreviewed
ENSG00000130023	K7EPX8	unreviewed
ENSG00000130023	K7ER62	unreviewed
ENSG00000121440	Q9UPQ7	reviewed
ENSG00000121440	B7ZAG0	unreviewed
ENSG00000121440	E7ENB6	unreviewed
ENSG00000121440	C9JWE6	unreviewed
ENSG00000173511	P49765	reviewed
ENSG00000173511	Q7LAP4	unreviewed
ENSG00000173486	P26885	reviewed
ENSG00000173486	Q53XJ5	unreviewed
ENSG00000173486	A0A494C1N0	unreviewed
ENSG00000113805	Q9P232	reviewed
ENSG00000286264	A0A494C030	unreviewed
ENSG00000286264	A0A494C0Y0	unreviewed
ENSG00000173457	Q96C90	reviewed
ENSG00000173457	F5H2U0	unreviewed
ENSG00000173457	F5GXC4	unreviewed
ENSG00000235162	Q8TAD7	reviewed
ENSG00000235162	I7HHH9	unreviewed
ENSG00000235162	F8VXK5	unreviewed
ENSG00000235162	F8W1S6	unreviewed
ENSG00000235162	F8VQD4	unreviewed
ENSG00000149782	Q01970	reviewed
ENSG00000168887	Q2NKX9	reviewed
ENSG00000168887	F6S878	unreviewed
ENSG00000168887	L7T9J5	unreviewed
ENSG00000074590	O60285	reviewed
ENSG00000074590	A0A024RBL3	unreviewed
ENSG00000074590	F8VXF0	unreviewed
ENSG00000074590	F8VZ96	unreviewed
ENSG00000074590	F8VSH4	unreviewed
ENSG00000269404	Q01892	reviewed
ENSG00000269404	A0A024R4I5	unreviewed
ENSG00000269404	M0R2J9	unreviewed
ENSG00000269404	M0R037	unreviewed
ENSG00000269404	M0QXA8	unreviewed
ENSG00000198719	O00548	reviewed
ENSG00000198719	A0A0D9SF76	unreviewed
ENSG00000136026	Q07065	reviewed
ENSG00000136026	A0A024RBH2	unreviewed
ENSG00000136026	F8VVU0	unreviewed
ENSG00000112584	Q96EK7	reviewed
ENSG00000112584	F5GY05	unreviewed
ENSG00000112584	A0A0D9SEJ5	unreviewed
ENSG00000168878	P07988	reviewed
ENSG00000166046	Q8N4U5	reviewed
ENSG00000166046	A0A024RBH4	unreviewed
ENSG00000166046	G3V1Z2	unreviewed
ENSG00000166046	F8W0R5	unreviewed
ENSG00000166046	F8VU20	unreviewed
ENSG00000166046	F8VRQ3	unreviewed
ENSG00000166046	F8W1M6	unreviewed
ENSG00000086967	Q14324	reviewed
ENSG00000172969	A6NGY1	reviewed
ENSG00000172969	C9JUX3	unreviewed
ENSG00000142530	Q6IPT2	reviewed
ENSG00000142530	B3KWT0	unreviewed
ENSG00000142530	A0A075B789	unreviewed
ENSG00000142530	A0A075B7A4	unreviewed
ENSG00000008018	P20618	reviewed
ENSG00000227124	E5RKB3	unreviewed
ENSG00000227124	C9J8I7	unreviewed
ENSG00000227124	C9JVC3	unreviewed
ENSG00000227124	A0A494C0W3	unreviewed
ENSG00000227124	C9J5W8	unreviewed
ENSG00000115523	P22749	reviewed
ENSG00000115523	B4E3H9	unreviewed
ENSG00000013503	Q9NW08	reviewed
ENSG00000013503	F8VRU2	unreviewed
ENSG00000112592	P20226	reviewed
ENSG00000112592	Q32MN6	unreviewed
ENSG00000112592	Q7Z6S4	unreviewed
ENSG00000112592	Q7Z6S5	unreviewed
ENSG00000112592	A0A1B0GVC6	unreviewed
ENSG00000002330	Q92934	reviewed
ENSG00000002330	F5H3B1	unreviewed
ENSG00000002330	F5H1R6	unreviewed
ENSG00000002330	F5GYS3	unreviewed
ENSG00000002330	A0A024R562	unreviewed
ENSG00000002330	A8MXU7	unreviewed
ENSG00000161671	Q5UCC4	reviewed
ENSG00000161671	M0QYY4	unreviewed
ENSG00000161671	M0R030	unreviewed
ENSG00000161671	M0R1B7	unreviewed
ENSG00000161671	M0R2A0	unreviewed
ENSG00000185008	Q9HCK4	reviewed
ENSG00000185008	F8W703	unreviewed
ENSG00000185008	F8WBR3	unreviewed
ENSG00000185008	A0A087WWM5	unreviewed
ENSG00000185008	R4GMM8	unreviewed
ENSG00000173264	Q96N19	reviewed
ENSG00000173264	F5GXI8	unreviewed
ENSG00000173264	F5H234	unreviewed
ENSG00000173264	F5H1T3	unreviewed
ENSG00000173264	F5H7S0	unreviewed
ENSG00000173264	F5GXD9	unreviewed
ENSG00000173264	F5H1V9	unreviewed
ENSG00000173264	F5H4R8	unreviewed
ENSG00000173264	F5GXW8	unreviewed
ENSG00000173264	F5H097	unreviewed
ENSG00000173264	F5H6Y8	unreviewed
ENSG00000173264	F5H0Q1	unreviewed
ENSG00000168874	Q96SQ7	reviewed
ENSG00000161677	Q8TAC2	reviewed
ENSG00000161677	A0A024R4G2	unreviewed
ENSG00000161677	M0QZL8	unreviewed
ENSG00000071994	Q16342	reviewed
ENSG00000071994	F5GWT2	unreviewed
ENSG00000071994	J3QK82	unreviewed
ENSG00000071994	A0A087WYJ3	unreviewed
ENSG00000071994	F5H4V9	unreviewed
ENSG00000071994	H0YFZ5	unreviewed
ENSG00000071994	H0YFM2	unreviewed
ENSG00000204653	A6ND91	reviewed
ENSG00000204653	M0QZ80	unreviewed
ENSG00000204653	M0QYD4	unreviewed
ENSG00000111783	Q33E94	reviewed
ENSG00000111783	B4DZB7	unreviewed
ENSG00000111783	R4GMS3	unreviewed
ENSG00000111783	F8VRD4	unreviewed
ENSG00000111783	F8VX50	unreviewed
ENSG00000111783	F8W1T9	unreviewed
ENSG00000111783	F8VZC4	unreviewed
ENSG00000131409	Q9NT99	reviewed
ENSG00000131409	M0R2G0	unreviewed
ENSG00000182450	Q9NYG8	reviewed
ENSG00000182450	F5GZ20	unreviewed
ENSG00000182450	F5GYE0	unreviewed
ENSG00000213023	Q9BQG1	reviewed
ENSG00000213023	A0A024R4I9	unreviewed
ENSG00000213023	M0QY70	unreviewed
ENSG00000213023	M0QYH4	unreviewed
ENSG00000235034	C9J6K1	reviewed
ENSG00000235034	H7BZS0	unreviewed
ENSG00000219435	Q9NTU4	reviewed
ENSG00000219435	F5H186	unreviewed
ENSG00000161681	Q9Y566	reviewed
ENSG00000161681	M0QYB5	unreviewed
ENSG00000161681	H9KV90	unreviewed
ENSG00000169855	Q9Y6N7	reviewed
ENSG00000169855	A0A0A0MSX4	unreviewed
ENSG00000169855	H7C4Y7	unreviewed
ENSG00000169855	F8WEV8	unreviewed
ENSG00000169855	A0A087WZ85	unreviewed
ENSG00000169855	A0A087WTM1	unreviewed
ENSG00000115525	Q9UNP4	reviewed
ENSG00000115525	A0A0S2Z4Q7	unreviewed
ENSG00000115525	F8WEA8	unreviewed
ENSG00000115525	A0A0S2Z4S6	unreviewed
ENSG00000115525	A0A1W2PR69	unreviewed
ENSG00000115525	A0A1W2PRT0	unreviewed
ENSG00000115525	A0A1W2PR43	unreviewed
ENSG00000115525	A0A1W2PR24	unreviewed
ENSG00000115525	A0A1W2PPT1	unreviewed
ENSG00000115525	A0A1W2PR45	unreviewed
ENSG00000115525	A0A1X7SBT2	unreviewed
ENSG00000115525	A0A1W2PQR0	unreviewed
ENSG00000115525	A0A1W2PPF6	unreviewed
ENSG00000115525	E7EPY0	unreviewed
ENSG00000115525	C9JYS9	unreviewed
ENSG00000115525	A0A1W2PQ08	unreviewed
ENSG00000115525	A0A1W2PQH5	unreviewed
ENSG00000115525	A0A1W2PPG4	unreviewed
ENSG00000115525	A0A1W2PQQ6	unreviewed
ENSG00000115525	A0A1W2PRP8	unreviewed
ENSG00000115525	A0A1W2PQB4	unreviewed
ENSG00000115525	A0A1W2PP52	unreviewed
ENSG00000115525	A0A1W2PQ01	unreviewed
ENSG00000115525	A0A1W2PP90	unreviewed
ENSG00000173153	P11474	reviewed
ENSG00000173153	Q569H8	unreviewed
ENSG00000173153	F5H0E9	unreviewed
ENSG00000111785	Q9NVN3	reviewed
ENSG00000111785	A0A024RBG9	unreviewed
ENSG00000111785	F8VR30	unreviewed
ENSG00000111785	F8VY51	unreviewed
ENSG00000111785	B7WPL0	unreviewed
ENSG00000111785	F8VSN5	unreviewed
ENSG00000105472	Q9Y240	reviewed
ENSG00000105472	V9H0X6	unreviewed
ENSG00000105472	M0R081	unreviewed
ENSG00000173113	Q9UI30	reviewed
ENSG00000173113	F5GX77	unreviewed
ENSG00000173113	F5GZZ7	unreviewed
ENSG00000173113	A0A024R565	unreviewed
ENSG00000173113	F5GYQ2	unreviewed
ENSG00000142511	O75388	reviewed
ENSG00000142511	H9NIL6	unreviewed
ENSG00000142513	Q9BZG2	reviewed
ENSG00000126432	P30044	reviewed
ENSG00000151135	Q8WUH6	reviewed
ENSG00000151135	F8VPI2	unreviewed
ENSG00000168071	A6NC98	reviewed
ENSG00000168071	H7BY33	unreviewed
ENSG00000167748	P06870	reviewed
ENSG00000167748	A0A1R3UCD2	unreviewed
ENSG00000167748	M0R318	unreviewed
ENSG00000120832	Q49AM1	reviewed
ENSG00000120832	A0A024RBL7	unreviewed
ENSG00000120832	F8VSD8	unreviewed
ENSG00000120832	F8VSL4	unreviewed
ENSG00000120832	F8VXH5	unreviewed
ENSG00000174562	Q9H2R5	reviewed
ENSG00000174562	M0QX22	unreviewed
ENSG00000174562	M0R2F7	unreviewed
ENSG00000174562	M0R0D7	unreviewed
ENSG00000008405	Q16526	reviewed
ENSG00000008405	A2I2P0	unreviewed
ENSG00000008405	H0YHT0	unreviewed
ENSG00000114480	Q04446	reviewed
ENSG00000114480	E9PGM4	unreviewed
ENSG00000142515	P07288	reviewed
ENSG00000142515	Q8WTQ8	unreviewed
ENSG00000142515	M0R294	unreviewed
ENSG00000142515	M0QX57	unreviewed
ENSG00000142515	Q8NCW4	unreviewed
ENSG00000142515	Q546G3	unreviewed
ENSG00000142515	A0A0B4J1X3	unreviewed
ENSG00000142515	M0QZF9	unreviewed
ENSG00000142515	M0R1Z7	unreviewed
ENSG00000162302	O75676	reviewed
ENSG00000162302	E9PJN1	unreviewed
ENSG00000162302	A0A0A6YYC0	unreviewed
ENSG00000162302	E9PKU3	unreviewed
ENSG00000151136	A6QL63	reviewed
ENSG00000151136	H0YHR1	unreviewed
ENSG00000151136	C9JV03	unreviewed
ENSG00000175161	Q8N3J6	reviewed
ENSG00000175161	G3XHN4	unreviewed
ENSG00000167751	P20151	reviewed
ENSG00000167751	Q6T774	unreviewed
ENSG00000167751	A0A024R4N3	unreviewed
ENSG00000167751	A0A024R4J4	unreviewed
ENSG00000167751	M0QXQ7	unreviewed
ENSG00000167751	M0R0M4	unreviewed
ENSG00000167751	M0R2W5	unreviewed
ENSG00000167751	M0R1T3	unreviewed
ENSG00000168065	Q9NSA0	reviewed
ENSG00000168065	A6NCG2	unreviewed
ENSG00000168065	H7C3R9	unreviewed
ENSG00000136045	Q13610	reviewed
ENSG00000136045	B4DJV5	unreviewed
ENSG00000136045	A0A024RBH5	unreviewed
ENSG00000136045	F8VZ56	unreviewed
ENSG00000197891	Q96S37	reviewed
ENSG00000110851	Q9UKN5	reviewed
ENSG00000110851	A0A024RBM7	unreviewed
ENSG00000110851	H0YIF6	unreviewed
ENSG00000110851	F8VRG2	unreviewed
ENSG00000110851	F8VZQ2	unreviewed
ENSG00000167749	A0A0C4DFQ5	unreviewed
ENSG00000167749	Q5BQA0	unreviewed
ENSG00000167749	M0QYN5	unreviewed
ENSG00000206538	A8MV65	reviewed
ENSG00000083937	Q9UQN3	reviewed
ENSG00000083937	B2RE76	unreviewed
ENSG00000083937	C9J0A7	unreviewed
ENSG00000167754	Q9Y337	reviewed
ENSG00000167754	M0QXX2	unreviewed
ENSG00000064835	P28069	reviewed
ENSG00000064835	H0YK06	unreviewed
ENSG00000064835	H0YNM5	unreviewed
ENSG00000075035	Q2TBF2	reviewed
ENSG00000075035	F8W030	unreviewed
ENSG00000068654	O95602	reviewed
ENSG00000068654	F2Z3I7	unreviewed
ENSG00000068654	B9ZVN9	unreviewed
ENSG00000110076	Q9P2S2	reviewed
ENSG00000110076	P58401	reviewed
ENSG00000110076	G5E9G7	unreviewed
ENSG00000110076	H7C2R8	unreviewed
ENSG00000110076	H7BZC7	unreviewed
ENSG00000179097	P30939	reviewed
ENSG00000167755	Q92876	reviewed
ENSG00000167755	A0A024R4J8	unreviewed
ENSG00000167755	M0QYA5	unreviewed
ENSG00000163320	Q9UFW8	reviewed
ENSG00000163320	C9JUJ0	unreviewed
ENSG00000174600	Q99788	reviewed
ENSG00000174600	F8VYN7	unreviewed
ENSG00000174600	F8VSC8	unreviewed
ENSG00000175105	A0A1B0GWA0	unreviewed
ENSG00000179021	Q5JPI3	reviewed
ENSG00000179021	E9PFZ1	unreviewed
ENSG00000283434	A0A1B0GTH6	reviewed
ENSG00000198855	Q9BVA6	reviewed
ENSG00000198855	F8VZ74	unreviewed
ENSG00000198855	J3KP49	unreviewed
ENSG00000198855	A0A024RBM8	unreviewed
ENSG00000169035	P49862	reviewed
ENSG00000169035	A0A024R4H6	unreviewed
ENSG00000169035	Q6DTY1	unreviewed
ENSG00000169035	M0QYU8	unreviewed
ENSG00000044524	P29320	reviewed
ENSG00000044524	A0A140VJJ0	unreviewed
ENSG00000044524	C9JXA2	unreviewed
ENSG00000075856	Q15020	reviewed
ENSG00000075856	A0A499FI31	unreviewed
ENSG00000075856	F8W667	unreviewed
ENSG00000075856	F8VZM2	unreviewed
ENSG00000075856	H0YHU8	unreviewed
ENSG00000075856	F8VVK9	unreviewed
ENSG00000075856	A0A494C0L2	unreviewed
ENSG00000129455	O60259	reviewed
ENSG00000129455	M0R231	unreviewed
ENSG00000129455	A0A0A0MQY9	unreviewed
ENSG00000132300	Q96EY7	reviewed
ENSG00000132300	F8WE76	unreviewed
ENSG00000132300	F8WBP9	unreviewed
ENSG00000132300	B8ZZQ4	unreviewed
ENSG00000068831	Q7LDG7	reviewed
ENSG00000068831	A8MVK8	unreviewed
ENSG00000068831	A6NJ28	unreviewed
ENSG00000068831	E7EWQ7	unreviewed
ENSG00000068831	A6NHE2	unreviewed
ENSG00000068831	E7EMB4	unreviewed
ENSG00000068831	A8MTF9	unreviewed
ENSG00000068831	E7EM78	unreviewed
ENSG00000068831	C9JZ82	unreviewed
ENSG00000184500	P07225	reviewed
ENSG00000184500	A0A0S2Z4L3	unreviewed
ENSG00000184500	A0A0S2Z4K3	unreviewed
ENSG00000184500	C9K0R0	unreviewed
ENSG00000184500	A0A3B3ISJ1	unreviewed
ENSG00000184500	A0A3B3IRK9	unreviewed
ENSG00000184500	G5E9F8	unreviewed
ENSG00000184500	A0A3B3ITZ7	unreviewed
ENSG00000184500	A0A3B3IUA6	unreviewed
ENSG00000269741	Q2XQG4	unreviewed
ENSG00000269741	Q2XQG6	unreviewed
ENSG00000213022	Q9UKQ9	reviewed
ENSG00000213022	Q2XQG6	unreviewed
ENSG00000129451	O43240	reviewed
ENSG00000129451	M0R2S4	unreviewed
ENSG00000129451	M0R132	unreviewed
ENSG00000167757	Q9UBX7	reviewed
ENSG00000167757	M0R151	unreviewed
ENSG00000167757	M0QZV0	unreviewed
ENSG00000167757	A0A1R3UDR5	unreviewed
ENSG00000167757	M0QZI8	unreviewed
ENSG00000167757	A0A0A0MR55	unreviewed
ENSG00000136003	Q9H1K1	reviewed
ENSG00000136003	A0A024RBI3	unreviewed
ENSG00000136003	B3KQ30	unreviewed
ENSG00000136003	B4DNC9	unreviewed
ENSG00000136003	F5H5N2	unreviewed
ENSG00000136003	F5H672	unreviewed
ENSG00000132305	Q16891	reviewed
ENSG00000132305	D6RAW4	unreviewed
ENSG00000132305	A0A087WYS0	unreviewed
ENSG00000132305	C9J406	unreviewed
ENSG00000132305	B9A067	unreviewed
ENSG00000186474	Q9UKR0	reviewed
ENSG00000186474	A0A024R4M4	unreviewed
ENSG00000186474	E9PPC6	unreviewed
ENSG00000186474	E9PR22	unreviewed
ENSG00000183160	Q4V9L6	reviewed
ENSG00000183160	F8W0W9	unreviewed
ENSG00000183160	F8VZL0	unreviewed
ENSG00000183160	F8VS22	unreviewed
ENSG00000169379	Q3SXY8	reviewed
ENSG00000169379	F8W837	unreviewed
ENSG00000169379	F8WAY0	unreviewed
ENSG00000110876	Q14242	reviewed
ENSG00000110876	A0A0C4DFY0	unreviewed
ENSG00000110880	Q9ULV4	reviewed
ENSG00000110880	A0A024RBI5	unreviewed
ENSG00000110880	B4E3S0	unreviewed
ENSG00000110880	F8VTT6	unreviewed
ENSG00000110880	F8VVB7	unreviewed
ENSG00000110880	F8VV53	unreviewed
ENSG00000110880	H0YHL7	unreviewed
ENSG00000110880	F8VRE9	unreviewed
ENSG00000110880	F8VSA4	unreviewed
ENSG00000110880	F8VUX3	unreviewed
ENSG00000110880	F8W1H8	unreviewed
ENSG00000167759	Q9UKR3	reviewed
ENSG00000167759	Q5BQ99	unreviewed
ENSG00000167759	Q5BQ95	unreviewed
ENSG00000167759	Q86VI7	unreviewed
ENSG00000167759	Q5BQ97	unreviewed
ENSG00000167759	M0R218	unreviewed
ENSG00000167759	A0A1R3UCE9	unreviewed
ENSG00000178750	Q8N4C7	reviewed
ENSG00000178700	Q86XF0	reviewed
ENSG00000178700	C9JJ68	unreviewed
ENSG00000178694	Q9H649	reviewed
ENSG00000178694	F8WF52	unreviewed
ENSG00000129437	Q9P0G3	reviewed
ENSG00000129437	A0A1R3UHJ7	unreviewed
ENSG00000129437	A0A024R4M6	unreviewed
ENSG00000142544	Q7Z7A3	reviewed
ENSG00000129450	Q9Y336	reviewed
ENSG00000084112	Q8WYL5	reviewed
ENSG00000084112	F8VS18	unreviewed
ENSG00000084112	F8W1D9	unreviewed
ENSG00000068976	P11217	reviewed
ENSG00000168995	Q9Y286	reviewed
ENSG00000168995	M0QY65	unreviewed
ENSG00000132313	Q9NZE8	reviewed
ENSG00000132313	D3YTC1	unreviewed
ENSG00000132313	S4R348	unreviewed
ENSG00000168066	Q15637	reviewed
ENSG00000168066	A0A024R5D9	unreviewed
ENSG00000168066	A0A024R566	unreviewed
ENSG00000168066	A0A024R572	unreviewed
ENSG00000168066	F8WEV5	unreviewed
ENSG00000168066	A0A024R588	unreviewed
ENSG00000168066	H7BZT1	unreviewed
ENSG00000168066	H7C561	unreviewed
ENSG00000168066	C9J792	unreviewed
ENSG00000168066	F8WEG7	unreviewed
ENSG00000080224	B4DXM2	unreviewed
ENSG00000080224	B4DXQ6	unreviewed
ENSG00000080224	E7EU71	unreviewed
ENSG00000080224	J3KR66	unreviewed
ENSG00000080224	A0A0B4J1T8	unreviewed
ENSG00000080224	H0Y8K5	unreviewed
ENSG00000110887	P14920	reviewed
ENSG00000110887	A0A024RBI1	unreviewed
ENSG00000110887	A0A0B4J257	unreviewed
ENSG00000110887	F8VV35	unreviewed
ENSG00000110887	F8VVT2	unreviewed
ENSG00000110887	A0A0B4J250	unreviewed
ENSG00000110887	F8W152	unreviewed
ENSG00000068615	Q9H902	reviewed
ENSG00000068615	A0A2R8Y6K6	unreviewed
ENSG00000068615	A0A2R8Y5P1	unreviewed
ENSG00000068615	A0A1C7CYY3	unreviewed
ENSG00000068615	A0A2R8YD64	unreviewed
ENSG00000105383	P20138	reviewed
ENSG00000105383	Q546G0	unreviewed
ENSG00000105383	B4DF51	unreviewed
ENSG00000179213	Q8N7X8	reviewed
ENSG00000179213	B7ZLS6	unreviewed
ENSG00000179213	M0QY54	unreviewed
ENSG00000179213	M0QY48	unreviewed
ENSG00000113966	Q9H0F7	reviewed
ENSG00000113966	A0A0J9YXT0	unreviewed
ENSG00000113966	C9IZ13	unreviewed
ENSG00000117407	Q5T4W7	reviewed
ENSG00000117407	E9PN22	unreviewed
ENSG00000117407	E9PLG3	unreviewed
ENSG00000117407	E9PIK2	unreviewed
ENSG00000142549	A6NGN9	reviewed
ENSG00000166111	Q8N4V2	reviewed
ENSG00000166111	H0YHK4	unreviewed
ENSG00000166111	H0YHQ5	unreviewed
ENSG00000186806	Q86VR7	reviewed
ENSG00000080200	Q68DQ2	reviewed
ENSG00000080200	C9J659	unreviewed
ENSG00000115548	Q9Y4C1	reviewed
ENSG00000115548	C9J7Q7	unreviewed
ENSG00000115548	C9JC73	unreviewed
ENSG00000115548	F8WE62	unreviewed
ENSG00000105379	P38117	reviewed
ENSG00000105379	M0QY67	unreviewed
ENSG00000117408	O94829	reviewed
ENSG00000117408	Q5T4X2	unreviewed
ENSG00000135093	Q70CQ3	reviewed
ENSG00000135093	B3KUS5	unreviewed
ENSG00000135093	A0A024RBM3	unreviewed
ENSG00000135093	S4R3D1	unreviewed
ENSG00000135093	F5H8D3	unreviewed
ENSG00000135093	S4R354	unreviewed
ENSG00000135093	F5H3L3	unreviewed
ENSG00000135093	F5GXG2	unreviewed
ENSG00000170854	Q8IUF8	reviewed
ENSG00000170854	H0Y9L8	unreviewed
ENSG00000170854	D6RCB6	unreviewed
ENSG00000170854	H0Y8K4	unreviewed
ENSG00000160318	Q8NHS1	reviewed
ENSG00000105374	Q16617	reviewed
ENSG00000105374	A0A0B4J2A6	unreviewed
ENSG00000105374	M0R3G3	unreviewed
ENSG00000105374	M0QXT6	unreviewed
ENSG00000132768	Q9BQC3	reviewed
ENSG00000132768	H0YCR5	unreviewed
ENSG00000132768	E9PPU3	unreviewed
ENSG00000132768	E9PIY4	unreviewed
ENSG00000132768	E9PLL2	unreviewed
ENSG00000132768	E9PMH7	unreviewed
ENSG00000132768	E9PJH6	unreviewed
ENSG00000105370	P55344	reviewed
ENSG00000262874	I3L1E1	reviewed
