ensembl_gene_id	uniprot_gn_id	status	N.gly	O.gly	ds	signal.peptide
ENSG00000149476	Q3LXA3	reviewed	0	0	0	FALSE
ENSG00000180376	A2RUB6	reviewed	0	0	0	FALSE
ENSG00000105447	Q9BQ67	reviewed	0	0	0	FALSE
ENSG00000163013	Q8TF61	reviewed	0	0	0	FALSE
ENSG00000182324	Q9UNX9	reviewed	0	0	0	FALSE
ENSG00000136014	Q9H0E7	reviewed	0	0	0	FALSE
ENSG00000105443	Q99418	reviewed	0	0	0	FALSE
ENSG00000135625	Q05215	reviewed	0	0	0	FALSE
ENSG00000074527	Q9HB63	reviewed	4	0	14	TRUE
ENSG00000116990	P12524	reviewed	0	0	0	FALSE
ENSG00000162144	Q8NBI2	reviewed	1	0	0	FALSE
ENSG00000142235	Q96Q04	reviewed	2	0	0	TRUE
ENSG00000116127	Q8TCU4	reviewed	0	0	0	FALSE
ENSG00000197226	Q66K14	reviewed	0	0	0	FALSE
ENSG00000168389	Q8NA29	reviewed	2	0	0	FALSE
ENSG00000088002	O00204	reviewed	0	0	0	FALSE
ENSG00000105523	Q2M2I3	reviewed	0	0	0	FALSE
ENSG00000177202	Q8TDM5	reviewed	0	0	5	TRUE
ENSG00000063177	Q07020	reviewed	0	0	0	FALSE
ENSG00000139343	P62306	reviewed	0	0	0	FALSE
ENSG00000165972	Q502W7	reviewed	0	0	0	FALSE
ENSG00000163947	Q9NR81	reviewed	0	0	0	FALSE
ENSG00000149483	Q9NPI0	reviewed	1	0	0	FALSE
ENSG00000144035	Q9UHE5	reviewed	0	0	0	FALSE
ENSG00000139344	Q96NU7	reviewed	0	0	0	FALSE
ENSG00000113269	Q86XS8	reviewed	6	0	0	TRUE
ENSG00000144034	Q9Y3C4	reviewed	0	0	0	FALSE
ENSG00000084110	P42357	reviewed	0	0	0	FALSE
ENSG00000187049	Q9P0N5	reviewed	0	0	0	FALSE
ENSG00000063176	Q9NRA0	reviewed	0	0	0	FALSE
ENSG00000131236	Q01518	reviewed	0	0	0	FALSE
ENSG00000144048	O75319	reviewed	0	0	0	FALSE
ENSG00000149532	Q8N684	reviewed	0	0	0	FALSE
ENSG00000146090	Q8N431	reviewed	0	0	0	FALSE
ENSG00000105516	Q10586	reviewed	0	0	0	FALSE
ENSG00000187833	A6NCI8	reviewed	0	0	0	FALSE
ENSG00000063180	O75493	reviewed	3	0	0	TRUE
ENSG00000111144	P09960	reviewed	0	0	0	FALSE
ENSG00000050748	P45984	reviewed	0	0	0	FALSE
ENSG00000142233	Q8WTR8	reviewed	1	0	15	TRUE
ENSG00000124356	O95630	reviewed	0	0	0	FALSE
ENSG00000176920	Q10981	reviewed	3	0	0	FALSE
ENSG00000176909	Q6ZN01	reviewed	0	0	0	FALSE
ENSG00000105538	Q5U651	reviewed	0	0	0	FALSE
ENSG00000186451	Q7Z6I5	reviewed	0	0	0	FALSE
ENSG00000144730	Q8NFM7	reviewed	8	0	0	TRUE
ENSG00000182264	Q8IYV9	reviewed	1	0	5	TRUE
ENSG00000111145	P41970	reviewed	0	0	0	FALSE
ENSG00000174951	P19526	reviewed	2	0	0	FALSE
ENSG00000131238	P50897	reviewed	3	0	3	TRUE
ENSG00000105550	Q9NSA1	reviewed	0	0	0	TRUE
ENSG00000059758	Q00537	reviewed	0	0	0	FALSE
ENSG00000105552	O15382	reviewed	0	0	0	FALSE
ENSG00000163017	P63267	reviewed	0	0	0	FALSE
ENSG00000163666	Q9UBX0	reviewed	0	0	0	FALSE
ENSG00000188596	Q96N23	reviewed	0	0	0	FALSE
ENSG00000131459	O94808	reviewed	0	0	0	FALSE
ENSG00000157500	Q9UKG1	reviewed	0	0	0	FALSE
ENSG00000167985	Q9NX18	reviewed	0	0	0	FALSE
ENSG00000117000	Q13129	reviewed	0	0	0	FALSE
ENSG00000114956	Q16854	reviewed	0	0	0	FALSE
ENSG00000188800	Q7Z6W1	reviewed	0	0	0	FALSE
ENSG00000162148	Q7Z5V6	reviewed	0	0	0	FALSE
ENSG00000084073	O75844	reviewed	0	0	0	FALSE
ENSG00000139350	Q8NHV4	reviewed	0	0	0	FALSE
ENSG00000113300	Q9ULM6	reviewed	0	0	0	FALSE
ENSG00000161055	Q96QR1	reviewed	0	0	1	TRUE
ENSG00000187605	O43151	reviewed	0	0	0	FALSE
ENSG00000087076	Q9BPX1	reviewed	0	0	0	FALSE
ENSG00000239388	A6NK59	reviewed	0	0	0	FALSE
ENSG00000049089	Q14055	reviewed	0	2	2	TRUE
ENSG00000037280	P35916	reviewed	12	0	7	TRUE
ENSG00000204950	A6NIK2	reviewed	0	0	0	FALSE
ENSG00000174844	Q6ZR08	reviewed	0	0	0	FALSE
ENSG00000105559	Q9H4M7	reviewed	0	0	0	FALSE
ENSG00000011347	O43581	reviewed	0	0	0	FALSE
ENSG00000163170	Q53S33	reviewed	0	0	0	FALSE
ENSG00000114978	Q9H8S9	reviewed	0	0	0	FALSE
ENSG00000174840	Q6L8Q7	reviewed	0	0	0	FALSE
ENSG00000084070	Q8WU79	reviewed	0	0	0	FALSE
ENSG00000087074	O75807	reviewed	0	0	0	FALSE
ENSG00000168374	P18085	reviewed	0	0	0	FALSE
ENSG00000104804	O00295	reviewed	0	0	0	FALSE
ENSG00000065911	P13995	reviewed	0	0	0	FALSE
ENSG00000187801	Q9UJL9	reviewed	0	0	0	FALSE
ENSG00000104805	Q02818	reviewed	0	0	0	TRUE
ENSG00000174839	Q8IWF6	reviewed	0	0	0	FALSE
ENSG00000134780	Q9Y4D2	reviewed	1	0	0	FALSE
ENSG00000134780	A0A024R517	reviewed	1	0	0	FALSE
ENSG00000187815	Q49AA0	reviewed	0	0	0	FALSE
ENSG00000164002	Q9H790	reviewed	0	0	0	FALSE
ENSG00000174339	Q8NGV0	reviewed	2	0	1	FALSE
ENSG00000131446	P26572	reviewed	0	0	2	FALSE
ENSG00000117010	Q5T5D7	reviewed	0	0	0	FALSE
ENSG00000163681	Q14BN4	reviewed	0	0	0	FALSE
ENSG00000120802	P42166	reviewed	0	0	0	FALSE
ENSG00000120802	P42167	reviewed	0	0	0	FALSE
ENSG00000124920	Q9Y2G1	reviewed	4	0	0	FALSE
ENSG00000117016	Q9UJD0	reviewed	0	0	0	FALSE
ENSG00000104808	Q9UQ10	reviewed	0	0	0	FALSE
ENSG00000087088	Q07812	reviewed	0	0	0	FALSE
ENSG00000196670	Q8NB50	reviewed	0	0	0	FALSE
ENSG00000075415	Q00325	reviewed	0	0	0	FALSE
ENSG00000113303	Q6UX41	reviewed	1	0	2	TRUE
ENSG00000188687	Q9BY07	reviewed	0	0	2	FALSE
ENSG00000087086	P02792	reviewed	0	0	0	FALSE
ENSG00000134825	P61165	reviewed	0	0	0	FALSE
ENSG00000066136	Q13952	reviewed	0	0	0	FALSE
ENSG00000104812	P13807	reviewed	0	0	0	FALSE
ENSG00000168496	P39748	reviewed	0	0	0	FALSE
ENSG00000134824	O95864	reviewed	0	0	0	FALSE
ENSG00000168903	Q6UXE8	reviewed	0	0	0	TRUE
ENSG00000165810	Q6UXG8	reviewed	3	0	1	TRUE
ENSG00000183207	Q9Y230	reviewed	0	0	0	FALSE
ENSG00000166130	Q70UQ0	reviewed	2	0	0	FALSE
ENSG00000185372	Q8NHB1	reviewed	1	0	1	FALSE
ENSG00000182613	Q96R30	reviewed	1	0	1	FALSE
ENSG00000120868	O14727	reviewed	0	0	0	FALSE
ENSG00000146054	Q9C029	reviewed	0	0	0	FALSE
ENSG00000104826	P01229	reviewed	1	0	6	TRUE
ENSG00000104827	P0DN86	reviewed	2	4	6	TRUE
ENSG00000120279	Q8N699	reviewed	0	0	0	FALSE
ENSG00000146063	Q8WV44	reviewed	0	0	0	FALSE
ENSG00000146469	P01282	reviewed	0	0	0	TRUE
ENSG00000104818	Q6NT52	reviewed	2	0	6	TRUE
ENSG00000189052	P0DN86	reviewed	2	4	6	TRUE
ENSG00000213030	P0DN86	reviewed	2	4	6	TRUE
ENSG00000136068	O75369	reviewed	0	0	0	FALSE
ENSG00000112029	Q9UKT4	reviewed	0	0	0	FALSE
ENSG00000196337	P0DN87	reviewed	2	4	6	TRUE
ENSG00000112031	Q9UGC7	reviewed	0	0	0	FALSE
ENSG00000225950	P34130	reviewed	1	0	3	TRUE
ENSG00000204628	P63244	reviewed	0	0	0	FALSE
ENSG00000104848	Q96RP8	reviewed	1	0	0	FALSE
ENSG00000091844	Q9UGC6	reviewed	0	0	0	FALSE
ENSG00000104852	P08621	reviewed	0	0	0	FALSE
ENSG00000112038	P35372	reviewed	5	0	1	FALSE
ENSG00000104863	Q9HAP6	reviewed	0	0	0	FALSE
ENSG00000221916	Q9NVV2	reviewed	0	0	0	FALSE
ENSG00000177380	O75145	reviewed	0	0	0	FALSE
ENSG00000117013	P56696	reviewed	0	0	0	FALSE
ENSG00000221968	Q9Y5Q0	reviewed	0	0	0	FALSE
ENSG00000204843	Q14203	reviewed	0	0	0	FALSE
ENSG00000179862	Q96RK1	reviewed	0	0	0	FALSE
ENSG00000171793	P17812	reviewed	0	0	0	FALSE
ENSG00000130528	P23327	reviewed	0	0	0	TRUE
ENSG00000183718	Q96A61	reviewed	0	0	0	FALSE
ENSG00000167994	Q8TBN0	reviewed	0	0	0	FALSE
ENSG00000130529	Q8TD43	reviewed	1	0	1	FALSE
ENSG00000230178	Q6IEY1	reviewed	1	0	1	FALSE
ENSG00000167995	O76090	reviewed	0	0	0	FALSE
ENSG00000171790	Q499Z3	reviewed	0	0	0	FALSE
ENSG00000167996	P02794	reviewed	0	0	0	FALSE
ENSG00000074706	Q8WWN9	reviewed	0	0	0	FALSE
ENSG00000010803	Q96GD3	reviewed	0	0	0	FALSE
ENSG00000149503	Q9NQS7	reviewed	0	0	0	FALSE
ENSG00000063127	Q9GZN6	reviewed	1	0	0	FALSE
ENSG00000104894	P11049	reviewed	3	0	0	FALSE
ENSG00000204060	A8MYZ6	reviewed	0	0	0	FALSE
ENSG00000185046	Q7Z6G8	reviewed	0	0	0	FALSE
ENSG00000168515	O95968	reviewed	0	0	0	TRUE
ENSG00000163687	Q13609	reviewed	0	0	1	TRUE
ENSG00000127129	P20800	reviewed	0	0	2	TRUE
ENSG00000124939	O75556	reviewed	1	0	0	TRUE
ENSG00000124935	O95969	reviewed	0	0	0	TRUE
ENSG00000127124	Q5T1R4	reviewed	0	0	0	FALSE
ENSG00000110484	Q13296	reviewed	2	0	0	TRUE
ENSG00000288520	G9CGD6	reviewed	0	0	0	FALSE
ENSG00000153721	Q6P9H4	reviewed	0	0	0	FALSE
ENSG00000197745	Q6XE38	reviewed	0	0	0	TRUE
ENSG00000163686	Q9BV23	reviewed	0	0	0	FALSE
ENSG00000044012	Q16661	reviewed	0	0	3	TRUE
ENSG00000197273	Q02747	reviewed	0	0	3	TRUE
ENSG00000162174	Q7L266	reviewed	0	0	0	FALSE
ENSG00000255154	P86397	reviewed	0	0	0	FALSE
ENSG00000074219	Q15562	reviewed	0	0	0	FALSE
ENSG00000198815	Q9UPW0	reviewed	0	0	0	FALSE
ENSG00000163684	O95059	reviewed	0	0	0	FALSE
ENSG00000149021	P11684	reviewed	0	0	2	TRUE
ENSG00000213079	Q9UPN6	reviewed	0	0	0	FALSE
ENSG00000124942	Q09666	reviewed	0	0	0	FALSE
ENSG00000168297	Q7Z7A4	reviewed	0	0	0	FALSE
ENSG00000254772	P26641	reviewed	0	0	0	FALSE
ENSG00000177181	Q8IXN7	reviewed	0	0	0	FALSE
ENSG00000066185	Q9H0C1	reviewed	0	0	0	FALSE
ENSG00000127125	Q9HAB8	reviewed	0	0	0	FALSE
ENSG00000146426	Q8IVF5	reviewed	0	0	0	FALSE
ENSG00000149016	Q9H6E5	reviewed	0	0	0	FALSE
ENSG00000104901	Q9UK85	reviewed	2	0	0	TRUE
ENSG00000149480	O94776	reviewed	0	0	0	FALSE
ENSG00000161609	Q8N6L0	reviewed	0	0	0	FALSE
ENSG00000186409	Q5VVM6	reviewed	0	0	0	FALSE
ENSG00000142538	Q96A98	reviewed	0	0	0	TRUE
ENSG00000149499	Q32P44	reviewed	0	0	0	FALSE
ENSG00000261949	I3L273	reviewed	5	0	0	TRUE
ENSG00000104888	Q9P2U7	reviewed	0	0	0	FALSE
ENSG00000284308	A6NN90	reviewed	0	0	0	FALSE
ENSG00000005448	Q9H977	reviewed	0	0	0	FALSE
ENSG00000104872	Q9NWS0	reviewed	0	0	0	FALSE
ENSG00000180219	Q8NEG0	reviewed	0	0	0	FALSE
ENSG00000114993	Q9BST9	reviewed	0	0	0	FALSE
ENSG00000111647	A0JNW5	reviewed	0	0	0	FALSE
ENSG00000161618	Q8IZ83	reviewed	0	0	0	FALSE
ENSG00000029639	Q8WVM0	reviewed	0	0	0	FALSE
ENSG00000171960	O43447	reviewed	0	0	0	FALSE
ENSG00000171217	P56880	reviewed	0	0	0	FALSE
ENSG00000074771	Q9HBY0	reviewed	2	0	0	FALSE
ENSG00000115274	Q9C086	reviewed	0	0	0	FALSE
ENSG00000049618	Q8NFD5	reviewed	0	0	0	FALSE
ENSG00000090554	P49771	reviewed	2	0	3	TRUE
ENSG00000149489	Q03395	reviewed	0	0	0	FALSE
ENSG00000149541	O94766	reviewed	1	0	1	FALSE
ENSG00000075089	Q9GZN1	reviewed	0	0	0	FALSE
ENSG00000239779	Q96G27	reviewed	0	0	0	FALSE
ENSG00000089597	Q14697	reviewed	1	0	2	TRUE
ENSG00000168291	P11177	reviewed	0	0	0	FALSE
ENSG00000065978	P67809	reviewed	0	0	0	FALSE
ENSG00000115275	Q13724	reviewed	1	0	0	FALSE
ENSG00000166153	Q8N2C3	reviewed	0	0	0	FALSE
ENSG00000142541	P40429	reviewed	0	0	0	FALSE
ENSG00000164007	Q8N6F1	reviewed	0	0	1	FALSE
ENSG00000136021	Q6P3W7	reviewed	0	0	0	FALSE
ENSG00000168301	Q8NC69	reviewed	0	0	0	FALSE
ENSG00000204822	Q96EL3	reviewed	0	0	0	FALSE
ENSG00000135637	Q17RM4	reviewed	0	0	0	FALSE
ENSG00000168306	Q99424	reviewed	0	0	0	FALSE
ENSG00000117385	Q32P28	reviewed	3	0	0	TRUE
ENSG00000179520	Q8NDX2	reviewed	1	0	0	FALSE
ENSG00000142534	P62280	reviewed	0	0	0	FALSE
ENSG00000115282	Q49AM3	reviewed	0	0	0	FALSE
ENSG00000012504	Q96RI1	reviewed	0	0	0	FALSE
ENSG00000104870	P55899	reviewed	1	0	2	TRUE
ENSG00000164008	Q9BV19	reviewed	0	0	0	FALSE
ENSG00000168309	O95990	reviewed	0	0	0	FALSE
ENSG00000215712	Q9NWH2	reviewed	0	0	0	FALSE
ENSG00000274386	A0A1B0GVZ9	reviewed	0	0	0	FALSE
ENSG00000177868	Q8N300	reviewed	0	0	0	FALSE
ENSG00000175048	Q8IZN3	reviewed	0	0	0	FALSE
ENSG00000179528	Q6XYB7	reviewed	0	0	0	FALSE
ENSG00000164010	Q96PL5	reviewed	1	0	1	TRUE
ENSG00000115289	Q9BSM1	reviewed	0	0	0	FALSE
ENSG00000142552	Q96D15	reviewed	1	0	0	TRUE
ENSG00000198643	Q96BQ1	reviewed	1	0	2	TRUE
ENSG00000130340	Q9Y5X1	reviewed	0	0	0	FALSE
ENSG00000142546	Q9Y314	reviewed	0	0	0	FALSE
ENSG00000115297	O43763	reviewed	0	0	0	FALSE
ENSG00000078269	O15056	reviewed	0	0	0	FALSE
ENSG00000164011	Q5VV52	reviewed	0	0	0	FALSE
ENSG00000144045	Q8TE96	reviewed	0	0	0	FALSE
ENSG00000117394	P11166	reviewed	1	0	0	FALSE
ENSG00000185085	Q6P9B9	reviewed	0	0	0	FALSE
ENSG00000115307	Q9Y679	reviewed	0	0	0	FALSE
ENSG00000162194	Q9BQE6	reviewed	0	0	0	FALSE
ENSG00000139354	Q86XJ1	reviewed	0	0	0	FALSE
ENSG00000126460	O14669	reviewed	0	0	1	TRUE
ENSG00000278615	E9PRG8	reviewed	0	0	0	FALSE
ENSG00000186973	A6NL82	reviewed	0	0	0	FALSE
ENSG00000214756	A8MUP2	reviewed	0	0	0	FALSE
ENSG00000126464	Q9ULL5	reviewed	0	0	0	FALSE
ENSG00000151572	Q32M45	reviewed	4	0	0	FALSE
ENSG00000204922	Q6UW78	reviewed	0	0	0	FALSE
ENSG00000117395	Q99848	reviewed	0	0	0	FALSE
ENSG00000115317	O43464	reviewed	0	0	0	FALSE
ENSG00000122335	Q96JX3	reviewed	0	0	0	FALSE
ENSG00000162191	Q04323	reviewed	0	0	0	FALSE
ENSG00000126458	P10301	reviewed	0	0	0	FALSE
ENSG00000189283	P49789	reviewed	0	0	0	FALSE
ENSG00000243710	Q96MR6	reviewed	0	0	0	FALSE
ENSG00000126461	Q9H7N4	reviewed	0	0	0	FALSE
ENSG00000144724	P23470	reviewed	8	0	1	TRUE
ENSG00000126456	Q14653	reviewed	0	0	1	FALSE
ENSG00000115318	P58215	reviewed	5	0	17	TRUE
ENSG00000179178	Q96AQ2	reviewed	0	0	0	FALSE
ENSG00000272047	Q6ZYL4	reviewed	0	0	0	FALSE
ENSG00000256870	Q8N695	reviewed	1	0	0	FALSE
ENSG00000253313	Q8IVY1	reviewed	1	0	0	FALSE
ENSG00000130338	Q9NRJ4	reviewed	0	0	0	FALSE
ENSG00000066056	P35590	reviewed	5	0	6	TRUE
ENSG00000120800	O75691	reviewed	0	0	0	FALSE
ENSG00000177363	Q8ND94	reviewed	1	0	0	TRUE
ENSG00000114405	Q9HBI5	reviewed	0	0	0	FALSE
ENSG00000153266	Q8TBJ5	reviewed	0	0	0	FALSE
ENSG00000168000	Q96G97	reviewed	2	0	0	FALSE
ENSG00000117400	P40238	reviewed	4	0	4	TRUE
ENSG00000146425	P63172	reviewed	0	0	0	FALSE
ENSG00000120805	P40616	reviewed	0	0	0	FALSE
ENSG00000164674	Q4VX76	reviewed	0	0	0	FALSE
ENSG00000163618	Q9ULU8	reviewed	0	0	0	FALSE
ENSG00000092820	P15311	reviewed	0	0	0	FALSE
ENSG00000117399	Q12834	reviewed	0	0	0	FALSE
ENSG00000166211	Q8N5J4	reviewed	0	0	0	FALSE
ENSG00000130363	Q86UC2	reviewed	0	0	0	FALSE
ENSG00000196091	Q00872	reviewed	0	0	0	FALSE
ENSG00000115325	Q99704	reviewed	0	0	0	FALSE
ENSG00000164691	Q8N103	reviewed	0	0	0	FALSE
ENSG00000066322	Q9BW60	reviewed	0	0	0	FALSE
ENSG00000162188	P63215	reviewed	0	0	0	FALSE
ENSG00000159374	Q8TC57	reviewed	0	0	0	FALSE
ENSG00000214753	Q1KMD3	reviewed	0	0	0	FALSE
ENSG00000164694	Q4ZHG4	reviewed	2	0	0	TRUE
ENSG00000162222	Q8N5M4	reviewed	0	0	0	FALSE
ENSG00000185670	Q9H5J0	reviewed	0	0	0	FALSE
ENSG00000168002	P62487	reviewed	0	0	0	FALSE
ENSG00000159479	Q96G25	reviewed	0	0	0	FALSE
ENSG00000135622	O95754	reviewed	3	0	7	TRUE
ENSG00000112096	P04179	reviewed	0	0	0	FALSE
ENSG00000162227	Q9Y6J9	reviewed	0	0	0	FALSE
ENSG00000198198	Q5T011	reviewed	0	0	0	FALSE
ENSG00000163630	Q8TBG9	reviewed	2	0	0	FALSE
ENSG00000168569	A0PJW6	reviewed	0	0	0	FALSE
ENSG00000159399	P52789	reviewed	0	0	0	FALSE
ENSG00000126453	Q9HB09	reviewed	0	0	0	FALSE
ENSG00000185475	Q7Z7N9	reviewed	0	0	0	FALSE
ENSG00000146457	Q15007	reviewed	0	0	0	FALSE
ENSG00000188817	A6NMZ2	reviewed	0	0	0	FALSE
ENSG00000162231	Q9UBU9	reviewed	0	0	0	FALSE
ENSG00000163632	Q96BT1	reviewed	0	0	0	FALSE
ENSG00000163634	Q6I9Y2	reviewed	0	0	0	FALSE
ENSG00000120437	Q9BWD1	reviewed	0	0	0	FALSE
ENSG00000120438	P17987	reviewed	0	0	0	FALSE
ENSG00000115350	Q9NR33	reviewed	0	0	0	FALSE
ENSG00000163635	O15265	reviewed	0	0	0	FALSE
ENSG00000115353	P25103	reviewed	2	0	1	FALSE
ENSG00000178922	Q5T013	reviewed	0	0	0	FALSE
ENSG00000115363	Q9H8M9	reviewed	0	0	0	FALSE
ENSG00000162236	Q13190	reviewed	0	0	0	FALSE
ENSG00000126457	Q99873	reviewed	0	0	0	FALSE
ENSG00000163636	Q15008	reviewed	0	0	0	FALSE
ENSG00000115364	P49406	reviewed	0	0	0	FALSE
ENSG00000112110	Q9H0U6	reviewed	0	0	0	FALSE
ENSG00000146453	Q8NA58	reviewed	0	0	0	FALSE
ENSG00000163637	Q7Z3G6	reviewed	0	0	0	FALSE
ENSG00000283268	A0A1B0GVG6	reviewed	0	0	0	FALSE
ENSG00000142949	P10586	reviewed	5	0	3	TRUE
ENSG00000005436	P16383	reviewed	0	0	0	FALSE
ENSG00000130368	P04201	reviewed	3	0	0	FALSE
ENSG00000133316	Q6RFH5	reviewed	0	0	0	FALSE
ENSG00000197081	P11717	reviewed	18	0	59	TRUE
ENSG00000163638	Q9P2N4	reviewed	9	0	20	TRUE
ENSG00000175003	O15245	reviewed	1	0	0	FALSE
ENSG00000224420	C9JUS6	reviewed	0	0	1	TRUE
ENSG00000169169	Q8TCG5	reviewed	0	0	0	FALSE
ENSG00000112499	O15244	reviewed	1	0	0	FALSE
ENSG00000146477	O75751	reviewed	4	0	0	FALSE
ENSG00000122194	P00747	reviewed	1	2	24	TRUE
ENSG00000176204	Q86VH4	reviewed	3	0	0	TRUE
ENSG00000085511	Q9Y6R4	reviewed	0	0	0	FALSE
ENSG00000066135	O75164	reviewed	0	0	0	FALSE
ENSG00000143954	Q6UW15	reviewed	0	0	3	TRUE
ENSG00000172023	P48304	reviewed	0	1	3	TRUE
ENSG00000126467	Q9UJT2	reviewed	0	0	0	FALSE
ENSG00000115386	P05451	reviewed	0	1	3	TRUE
ENSG00000196961	O95782	reviewed	0	0	0	FALSE
ENSG00000172016	Q06141	reviewed	0	0	3	TRUE
ENSG00000010361	Q9BT04	reviewed	0	0	0	FALSE
ENSG00000066032	P26232	reviewed	0	0	0	FALSE
ENSG00000168003	P08195	reviewed	4	0	1	FALSE
ENSG00000144741	Q70HW3	reviewed	0	0	0	FALSE
ENSG00000104973	Q71SY5	reviewed	0	0	0	FALSE
ENSG00000026652	Q9NRZ5	reviewed	0	0	0	FALSE
ENSG00000144749	Q96JA1	reviewed	6	0	6	TRUE
ENSG00000185345	O60260	reviewed	0	0	0	FALSE
ENSG00000162951	Q86UE6	reviewed	4	0	0	TRUE
ENSG00000112530	Q96M98	reviewed	0	0	0	FALSE
ENSG00000168539	P11229	reviewed	2	0	1	FALSE
ENSG00000197901	Q4U2R8	reviewed	5	0	0	FALSE
ENSG00000163376	Q8NFY9	reviewed	0	0	0	FALSE
ENSG00000104960	Q86YD1	reviewed	0	0	0	FALSE
ENSG00000172340	Q96I99	reviewed	0	0	0	FALSE
ENSG00000163541	P53597	reviewed	0	0	0	FALSE
ENSG00000183662	Q7Z5A9	reviewed	0	0	0	TRUE
ENSG00000112531	Q96PU8	reviewed	0	0	0	FALSE
ENSG00000149452	Q8TCC7	reviewed	2	0	0	FALSE
ENSG00000163377	Q96LR4	reviewed	0	0	0	TRUE
ENSG00000163378	Q5NDL2	reviewed	1	0	0	TRUE
ENSG00000115423	Q9C0G6	reviewed	0	0	0	FALSE
ENSG00000197658	Q8N4F4	reviewed	0	0	0	FALSE
ENSG00000039650	Q96T60	reviewed	0	0	0	FALSE
ENSG00000184999	Q63ZE4	reviewed	2	0	0	FALSE
ENSG00000126091	Q11203	reviewed	2	0	1	FALSE
ENSG00000196600	Q6T423	reviewed	2	0	0	FALSE
ENSG00000144747	P82094	reviewed	0	0	0	FALSE
ENSG00000186854	Q86V40	reviewed	4	0	0	TRUE
ENSG00000149742	Q8IVM8	reviewed	3	0	0	FALSE
ENSG00000034510	P63313	reviewed	0	0	0	FALSE
ENSG00000168004	Q96KN8	reviewed	0	0	0	FALSE
ENSG00000144744	Q8TBC4	reviewed	0	0	0	FALSE
ENSG00000176407	Q9P0J7	reviewed	0	0	0	FALSE
ENSG00000112539	Q5T5N4	reviewed	0	0	0	FALSE
ENSG00000152284	Q9HCS4	reviewed	0	0	0	FALSE
ENSG00000133321	Q9UL19	reviewed	0	0	0	FALSE
ENSG00000152291	O43493	reviewed	9	0	0	TRUE
ENSG00000144746	O75915	reviewed	0	0	0	FALSE
ENSG00000133328	Q9NWW9	reviewed	0	0	0	FALSE
ENSG00000176485	P53816	reviewed	0	0	0	FALSE
ENSG00000163380	Q0VAK6	reviewed	0	0	0	FALSE
ENSG00000204673	Q96B36	reviewed	0	0	0	FALSE
ENSG00000164458	O15178	reviewed	0	0	0	FALSE
ENSG00000184743	Q6DD88	reviewed	0	0	0	FALSE
ENSG00000114541	Q9Y2L6	reviewed	0	0	0	FALSE
ENSG00000111666	Q8WUD6	reviewed	0	0	0	FALSE
ENSG00000133318	O95197	reviewed	0	0	0	FALSE
ENSG00000042445	Q6NUM9	reviewed	0	0	0	TRUE
ENSG00000176381	Q8N4B5	reviewed	0	0	0	FALSE
ENSG00000198818	Q8WV19	reviewed	0	0	0	FALSE
ENSG00000139351	Q8IZU3	reviewed	0	0	0	FALSE
ENSG00000060762	Q9Y5U8	reviewed	0	0	0	FALSE
ENSG00000187098	O75030	reviewed	0	0	0	FALSE
ENSG00000071242	Q15349	reviewed	0	0	0	FALSE
ENSG00000111670	Q3T906	reviewed	11	0	4	FALSE
ENSG00000188070	C9JLR9	reviewed	0	0	0	FALSE
ENSG00000168005	Q9BUA3	reviewed	0	0	0	FALSE
ENSG00000104951	Q96RQ9	reviewed	4	0	1	TRUE
ENSG00000136048	Q8N682	reviewed	0	0	0	FALSE
ENSG00000115459	Q96FG2	reviewed	0	0	0	FALSE
ENSG00000072518	Q7KZI7	reviewed	0	0	0	FALSE
ENSG00000120860	Q9Y3C0	reviewed	0	0	0	FALSE
ENSG00000213024	P37198	reviewed	0	2	2	FALSE
ENSG00000075188	Q8NFH4	reviewed	0	0	0	FALSE
ENSG00000185480	Q9NWS1	reviewed	0	0	0	FALSE
ENSG00000169136	Q9Y2D1	reviewed	0	0	0	FALSE
ENSG00000026297	O00584	reviewed	3	0	4	TRUE
ENSG00000161640	Q96RL6	reviewed	7	0	5	TRUE
ENSG00000183395	P20382	reviewed	0	0	1	TRUE
ENSG00000017427	P05019	reviewed	0	0	3	TRUE
ENSG00000105053	Q8IV63	reviewed	0	0	0	FALSE
ENSG00000171759	P00439	reviewed	0	0	0	FALSE
ENSG00000242120	A0A1B0GVS7	reviewed	0	0	0	FALSE
ENSG00000213066	O95684	reviewed	0	0	0	FALSE
ENSG00000114861	Q9H334	reviewed	0	0	0	FALSE
ENSG00000112486	P51684	reviewed	2	0	1	FALSE
ENSG00000139352	P50553	reviewed	0	0	0	FALSE
ENSG00000120436	O00270	reviewed	1	0	0	FALSE
ENSG00000179088	Q96LP6	reviewed	0	0	0	FALSE
ENSG00000112494	Q86WB7	reviewed	1	0	0	FALSE
ENSG00000120440	Q9BWV7	reviewed	0	0	0	FALSE
ENSG00000136011	Q8WWQ8	reviewed	28	0	63	TRUE
ENSG00000130396	P55196	reviewed	0	0	0	FALSE
ENSG00000142528	Q8WTR7	reviewed	0	0	0	FALSE
ENSG00000111696	Q86UY8	reviewed	0	0	0	FALSE
ENSG00000166598	P14625	reviewed	6	0	1	TRUE
ENSG00000161652	Q6UXV1	reviewed	1	0	0	TRUE
ENSG00000105357	Q7Z406	reviewed	0	0	0	FALSE
ENSG00000042493	P40121	reviewed	0	0	0	FALSE
ENSG00000204954	Q69YU5	reviewed	0	0	0	FALSE
